"Customer ID","Customer Name","Invoice Date","Invoice ID","Book Code","Book Name","Category ID","Category Name","Quantity","Price","Amount","Gross Total","Discount","Net Total"
"19","Susie Foxx",2011-12-21,"37720","368","Land and Living","5","Thriller","1","2800","2800","29500","0.25","22125"
"19","Susie Foxx",2011-12-21,"37720","90","Living and Land","9","Travel","1","4700","4700","29500","0.25","22125"
"19","Susie Foxx",2011-12-21,"37720","23","Cry the Invincible","8","Autobiography","1","3100","3100","29500","0.25","22125"
"19","Susie Foxx",2011-12-21,"37720","214","Drama but Born","7","History","5","1600","8000","29500","0.25","22125"
"19","Susie Foxx",2011-08-31,"74608","276","Nightmare but Living","6","Educational","1","1300","1300","73500","0.5","36750"
"19","Susie Foxx",2011-08-31,"74608","80","Nightmare to Economy","4","Horror","1","800","800","73500","0.5","36750"
"19","Susie Foxx",2011-08-31,"74608","33","Cry the Love","7","History","1","2800","2800","73500","0.5","36750"
"19","Susie Foxx",2011-08-31,"74608","318","Cost and Drama","4","Horror","27","2500","67500","73500","0.5","36750"
"19","Susie Foxx",2011-08-31,"74608","57","Cost but Cry","9","Travel","1","1100","1100","73500","0.5","36750"
"19","Susie Foxx",2012-03-18,"25808","99","Palace but Drama","1","Romance","1","3100","3100","4600","0","4600"
"19","Susie Foxx",2012-03-18,"25808","344","Wait the Cry","8","Autobiography","1","1500","1500","4600","0","4600"
"19","Susie Foxx",2012-04-14,"57835","353","Kill and Nightmare","10","Cookery","1","1100","1100","12500","0.1","11250"
"19","Susie Foxx",2012-04-14,"57835","95","Cost and Nightmare","2","Adventure","1","4200","4200","12500","0.1","11250"
"19","Susie Foxx",2012-04-14,"57835","197","Dream but Love","10","Cookery","1","3400","3400","12500","0.1","11250"
"19","Susie Foxx",2012-04-14,"57835","131","Palace but Born","4","Horror","1","3800","3800","12500","0.1","11250"
"19","Susie Foxx",2011-08-30,"39607","229","Wait the Palace","7","History","1","3300","3300","10400","0.1","9360"
"19","Susie Foxx",2011-08-30,"39607","215","Love to Land","9","Travel","1","4600","4600","10400","0.1","9360"
"19","Susie Foxx",2011-08-30,"39607","356","Love but Call","9","Travel","1","2500","2500","10400","0.1","9360"
"19","Susie Foxx",2012-05-30,"75881","296","Nightmare but Love","7","History","1","4700","4700","17600","0.1","15840"
"19","Susie Foxx",2012-05-30,"75881","148","Rings but Cost","9","Travel","1","600","600","17600","0.1","15840"
"19","Susie Foxx",2012-05-30,"75881","180","Economy to Love","4","Horror","1","4800","4800","17600","0.1","15840"
"19","Susie Foxx",2012-05-30,"75881","50","Living but Drama","3","Classics","1","2000","2000","17600","0.1","15840"
"19","Susie Foxx",2012-05-30,"75881","95","Cost and Nightmare","2","Adventure","1","4200","4200","17600","0.1","15840"
"19","Susie Foxx",2012-05-30,"75881","138","Rings to Love","2","Adventure","1","1300","1300","17600","0.1","15840"
"19","Susie Foxx",2011-09-09,"73617","350","Cry but Cost","7","History","1","2500","2500","18900","0.1","17010"
"19","Susie Foxx",2011-09-09,"73617","1","Love and Nightmare","8","Autobiography","3","3900","11700","18900","0.1","17010"
"19","Susie Foxx",2011-09-09,"73617","258","Culprit and Dream","9","Travel","1","3500","3500","18900","0.1","17010"
"19","Susie Foxx",2011-09-09,"73617","147","Wait the Invincible","1","Romance","1","1200","1200","18900","0.1","17010"
"19","Susie Foxx",2012-09-17,"84991","308","Rings but Cost","3","Classics","31","1000","31000","50400","0.5","25200"
"19","Susie Foxx",2012-09-17,"84991","3","Drama but Call","3","Classics","1","4600","4600","50400","0.5","25200"
"19","Susie Foxx",2012-09-17,"84991","193","Economy the Cost","3","Classics","1","800","800","50400","0.5","25200"
"19","Susie Foxx",2012-09-17,"84991","333","Wait but Cost","3","Classics","1","2100","2100","50400","0.5","25200"
"19","Susie Foxx",2012-09-17,"84991","125","Kill the Nightmare","10","Cookery","2","3200","6400","50400","0.5","25200"
"19","Susie Foxx",2012-09-17,"84991","187","Dream to Dream","8","Autobiography","1","3800","3800","50400","0.5","25200"
"19","Susie Foxx",2012-09-17,"84991","119","Wait the Living","6","Educational","1","1700","1700","50400","0.5","25200"
"19","Susie Foxx",2012-06-19,"34901","305","Places to Economy","10","Cookery","13","2800","36400","48900","0.25","36675"
"19","Susie Foxx",2012-06-19,"34901","314","Places to Dream","1","Romance","1","1100","1100","48900","0.25","36675"
"19","Susie Foxx",2012-06-19,"34901","273","Born but Places","3","Classics","1","4800","4800","48900","0.25","36675"
"19","Susie Foxx",2012-06-19,"34901","388","Cost the Drama","2","Adventure","1","4800","4800","48900","0.25","36675"
"19","Susie Foxx",2012-06-19,"34901","86","Cost and Born","3","Classics","1","1800","1800","48900","0.25","36675"
"19","Susie Foxx",2011-07-13,"14559","180","Economy to Love","4","Horror","1","4800","4800","20800","0.1","18720"
"19","Susie Foxx",2011-07-13,"14559","265","Rings the Nightmare","2","Adventure","1","3500","3500","20800","0.1","18720"
"19","Susie Foxx",2011-07-13,"14559","251","Living and Drama","2","Adventure","1","2400","2400","20800","0.1","18720"
"19","Susie Foxx",2011-07-13,"14559","86","Cost and Born","3","Classics","1","1800","1800","20800","0.1","18720"
"19","Susie Foxx",2011-07-13,"14559","49","Places and Culprit","5","Thriller","1","1500","1500","20800","0.1","18720"
"19","Susie Foxx",2011-07-13,"14559","8","Dream and Rings","6","Educational","1","800","800","20800","0.1","18720"
"19","Susie Foxx",2011-07-13,"14559","81","Love the Living","3","Classics","1","5000","5000","20800","0.1","18720"
"19","Susie Foxx",2011-07-13,"14559","51","Cry and Invincible","6","Educational","1","1000","1000","20800","0.1","18720"
"19","Susie Foxx",2012-02-01,"57762","305","Places to Economy","10","Cookery","1","2800","2800","27900","0.25","20925"
"19","Susie Foxx",2012-02-01,"57762","229","Wait the Palace","7","History","1","3300","3300","27900","0.25","20925"
"19","Susie Foxx",2012-02-01,"57762","45","Living to Invincible","8","Autobiography","1","3200","3200","27900","0.25","20925"
"19","Susie Foxx",2012-02-01,"57762","57","Cost but Cry","9","Travel","16","1100","17600","27900","0.25","20925"
"19","Susie Foxx",2012-02-01,"57762","72","Cost but Living","2","Adventure","1","1000","1000","27900","0.25","20925"
"20","Catherine Wolff",2012-01-17,"18747","281","Call to Call","9","Travel","1","1400","1400","48600","0.25","36450"
"20","Catherine Wolff",2012-01-17,"18747","311","Dream to Wait","5","Thriller","5","500","2500","48600","0.25","36450"
"20","Catherine Wolff",2012-01-17,"18747","262","Palace to Born","6","Educational","1","4800","4800","48600","0.25","36450"
"20","Catherine Wolff",2012-01-17,"18747","132","Love and Places","8","Autobiography","1","4300","4300","48600","0.25","36450"
"20","Catherine Wolff",2012-01-17,"18747","125","Kill the Nightmare","10","Cookery","3","3200","9600","48600","0.25","36450"
"20","Catherine Wolff",2012-01-17,"18747","58","Kill to Drama","1","Romance","1","600","600","48600","0.25","36450"
"20","Catherine Wolff",2012-01-17,"18747","371","Palace and Love","3","Classics","1","4400","4400","48600","0.25","36450"
"20","Catherine Wolff",2012-01-17,"18747","188","Cry to Born","8","Autobiography","1","3500","3500","48600","0.25","36450"
"20","Catherine Wolff",2012-01-17,"18747","318","Cost and Drama","4","Horror","5","2500","12500","48600","0.25","36450"
"20","Catherine Wolff",2012-01-17,"18747","317","Nightmare the Cry","3","Classics","1","5000","5000","48600","0.25","36450"
"20","Catherine Wolff",2011-05-22,"54507","225","Born but Love","1","Romance","1","1400","1400","6900","0","6900"
"20","Catherine Wolff",2011-05-22,"54507","227","Cost to Nightmare","9","Travel","1","4800","4800","6900","0","6900"
"20","Catherine Wolff",2011-05-22,"54507","397","Rings and Drama","10","Cookery","1","700","700","6900","0","6900"
"20","Catherine Wolff",2010-02-24,"94055","366","Palace but Call","6","Educational","3","2700","8100","299300","0.5","149650"
"20","Catherine Wolff",2010-02-24,"94055","245","Economy but Born","9","Travel","1","3500","3500","299300","0.5","149650"
"20","Catherine Wolff",2010-02-24,"94055","328","Invincible the Cost","10","Cookery","1","4400","4400","299300","0.5","149650"
"20","Catherine Wolff",2010-02-24,"94055","310","Culprit and Economy","10","Cookery","1","4900","4900","299300","0.5","149650"
"20","Catherine Wolff",2010-02-24,"94055","190","Rings the Palace","2","Adventure","86","3200","275200","299300","0.5","149650"
"20","Catherine Wolff",2010-02-24,"94055","45","Living to Invincible","8","Autobiography","1","3200","3200","299300","0.5","149650"
"20","Catherine Wolff",2011-03-19,"53443","362","Dream and Palace","8","Autobiography","79","3400","268600","792200","0.5","396100"
"20","Catherine Wolff",2011-03-19,"53443","278","Cost but Cry","9","Travel","1","1500","1500","792200","0.5","396100"
"20","Catherine Wolff",2011-03-19,"53443","360","Wait to Culprit","3","Classics","83","3900","323700","792200","0.5","396100"
"20","Catherine Wolff",2011-03-19,"53443","53","Rings the Palace","9","Travel","50","3800","190000","792200","0.5","396100"
"20","Catherine Wolff",2011-03-19,"53443","48","Drama and Kill","7","History","1","3900","3900","792200","0.5","396100"
"20","Catherine Wolff",2011-03-19,"53443","115","Economy but Dream","10","Cookery","1","3100","3100","792200","0.5","396100"
"20","Catherine Wolff",2011-03-19,"53443","225","Born but Love","1","Romance","1","1400","1400","792200","0.5","396100"
"20","Catherine Wolff",2010-04-20,"77110","364","Cry and Invincible","1","Romance","1","3600","3600","233000","0.5","116500"
"20","Catherine Wolff",2010-04-20,"77110","97","Nightmare to Born","1","Romance","3","2700","8100","233000","0.5","116500"
"20","Catherine Wolff",2010-04-20,"77110","240","Invincible and Drama","6","Educational","82","1600","131200","233000","0.5","116500"
"20","Catherine Wolff",2010-04-20,"77110","151","Palace the Wait","5","Thriller","39","1900","74100","233000","0.5","116500"
"20","Catherine Wolff",2010-04-20,"77110","63","Invincible and Palace","4","Horror","5","3200","16000","233000","0.5","116500"
"20","Catherine Wolff",2011-04-29,"63484","68","Drama to Rings","1","Romance","1","2100","2100","78100","0.5","39050"
"20","Catherine Wolff",2011-04-29,"63484","332","Born but Places","8","Autobiography","1","3200","3200","78100","0.5","39050"
"20","Catherine Wolff",2011-04-29,"63484","117","Places to Love","1","Romance","1","1300","1300","78100","0.5","39050"
"20","Catherine Wolff",2011-04-29,"63484","374","Call and Call","6","Educational","55","1300","71500","78100","0.5","39050"
"20","Catherine Wolff",2010-01-09,"6009","365","Love to Economy","10","Cookery","1","500","500","107300","0.5","53650"
"20","Catherine Wolff",2010-01-09,"6009","65","Palace but Cry","2","Adventure","1","900","900","107300","0.5","53650"
"20","Catherine Wolff",2010-01-09,"6009","94","Palace the Cost","3","Classics","1","700","700","107300","0.5","53650"
"20","Catherine Wolff",2010-01-09,"6009","317","Nightmare the Cry","3","Classics","1","5000","5000","107300","0.5","53650"
"20","Catherine Wolff",2010-01-09,"6009","233","Drama but Nightmare","1","Romance","53","1700","90100","107300","0.5","53650"
"20","Catherine Wolff",2010-01-09,"6009","194","Nightmare but Culprit","8","Autobiography","1","2400","2400","107300","0.5","53650"
"20","Catherine Wolff",2010-01-09,"6009","360","Wait to Culprit","3","Classics","1","3900","3900","107300","0.5","53650"
"20","Catherine Wolff",2010-01-09,"6009","242","Kill but Palace","1","Romance","1","3800","3800","107300","0.5","53650"
"20","Catherine Wolff",2010-10-29,"79302","29","Wait to Culprit","5","Thriller","1","2900","2900","26600","0.25","19950"
"20","Catherine Wolff",2010-10-29,"79302","293","Invincible the Born","2","Adventure","1","2400","2400","26600","0.25","19950"
"20","Catherine Wolff",2010-10-29,"79302","308","Rings but Cost","3","Classics","1","1000","1000","26600","0.25","19950"
"20","Catherine Wolff",2010-10-29,"79302","278","Cost but Cry","9","Travel","2","1500","3000","26600","0.25","19950"
"20","Catherine Wolff",2010-10-29,"79302","342","Wait to Cry","6","Educational","1","2600","2600","26600","0.25","19950"
"20","Catherine Wolff",2010-10-29,"79302","85","Land to Living","1","Romance","3","4400","13200","26600","0.25","19950"
"20","Catherine Wolff",2010-10-29,"79302","204","Cost and Born","6","Educational","1","1500","1500","26600","0.25","19950"
"20","Catherine Wolff",2010-04-17,"90107","230","Call but Palace","1","Romance","1","3200","3200","411600","0.5","205800"
"20","Catherine Wolff",2010-04-17,"90107","300","Living to Places","1","Romance","2","900","1800","411600","0.5","205800"
"20","Catherine Wolff",2010-04-17,"90107","204","Cost and Born","6","Educational","1","1500","1500","411600","0.5","205800"
"20","Catherine Wolff",2010-04-17,"90107","12","Cost to Love","5","Thriller","82","4900","401800","411600","0.5","205800"
"20","Catherine Wolff",2010-04-17,"90107","205","Places to Invincible","5","Thriller","1","3300","3300","411600","0.5","205800"
"20","Catherine Wolff",2012-06-05,"83887","321","Kill and Cost","7","History","1","2600","2600","113800","0.5","56900"
"20","Catherine Wolff",2012-06-05,"83887","230","Call but Palace","1","Romance","30","3200","96000","113800","0.5","56900"
"20","Catherine Wolff",2012-06-05,"83887","348","Rings to Love","4","Horror","1","500","500","113800","0.5","56900"
"20","Catherine Wolff",2012-06-05,"83887","56","Born to Economy","4","Horror","1","1500","1500","113800","0.5","56900"
"20","Catherine Wolff",2012-06-05,"83887","285","Kill to Drama","7","History","1","1600","1600","113800","0.5","56900"
"20","Catherine Wolff",2012-06-05,"83887","166","Love the Land","3","Classics","1","3400","3400","113800","0.5","56900"
"20","Catherine Wolff",2012-06-05,"83887","312","Kill to Kill","1","Romance","1","3000","3000","113800","0.5","56900"
"20","Catherine Wolff",2012-06-05,"83887","150","Dream the Cost","3","Classics","1","3600","3600","113800","0.5","56900"
"20","Catherine Wolff",2012-06-05,"83887","82","Love to Love","2","Adventure","1","1600","1600","113800","0.5","56900"
"20","Catherine Wolff",2010-11-22,"12326","42","Palace and Born","6","Educational","80","1500","120000","176000","0.5","88000"
"20","Catherine Wolff",2010-11-22,"12326","114","Dream but Land","1","Romance","1","500","500","176000","0.5","88000"
"20","Catherine Wolff",2010-11-22,"12326","34","Cry to Cry","5","Thriller","1","500","500","176000","0.5","88000"
"20","Catherine Wolff",2010-11-22,"12326","368","Land and Living","5","Thriller","1","2800","2800","176000","0.5","88000"
"20","Catherine Wolff",2010-11-22,"12326","168","Living to Economy","7","History","4","1600","6400","176000","0.5","88000"
"20","Catherine Wolff",2010-11-22,"12326","355","Born the Economy","9","Travel","1","4700","4700","176000","0.5","88000"
"20","Catherine Wolff",2010-11-22,"12326","143","Drama but Places","9","Travel","7","4800","33600","176000","0.5","88000"
"20","Catherine Wolff",2010-11-22,"12326","6","Invincible the Invincible","8","Autobiography","3","2500","7500","176000","0.5","88000"
"20","Catherine Wolff",2011-02-20,"28416","282","Dream and Kill","9","Travel","11","4700","51700","114500","0.5","57250"
"20","Catherine Wolff",2011-02-20,"28416","392","Culprit and Call","2","Adventure","1","3900","3900","114500","0.5","57250"
"20","Catherine Wolff",2011-02-20,"28416","255","Invincible to Nightmare","8","Autobiography","1","2800","2800","114500","0.5","57250"
"20","Catherine Wolff",2011-02-20,"28416","371","Palace and Love","3","Classics","10","4400","44000","114500","0.5","57250"
"20","Catherine Wolff",2011-02-20,"28416","308","Rings but Cost","3","Classics","1","1000","1000","114500","0.5","57250"
"20","Catherine Wolff",2011-02-20,"28416","323","Cost but Kill","9","Travel","1","3100","3100","114500","0.5","57250"
"20","Catherine Wolff",2011-02-20,"28416","176","Kill and Rings","10","Cookery","1","1000","1000","114500","0.5","57250"
"20","Catherine Wolff",2011-02-20,"28416","51","Cry and Invincible","6","Educational","1","1000","1000","114500","0.5","57250"
"20","Catherine Wolff",2011-02-20,"28416","278","Cost but Cry","9","Travel","4","1500","6000","114500","0.5","57250"
"20","Catherine Wolff",2011-09-12,"68620","335","Cost and Culprit","3","Classics","2","5000","10000","17300","0.1","15570"
"20","Catherine Wolff",2011-09-12,"68620","206","Wait to Economy","2","Adventure","1","1300","1300","17300","0.1","15570"
"20","Catherine Wolff",2011-09-12,"68620","236","Land and Economy","7","History","1","2900","2900","17300","0.1","15570"
"20","Catherine Wolff",2011-09-12,"68620","18","Places and Palace","7","History","1","2000","2000","17300","0.1","15570"
"20","Catherine Wolff",2011-09-12,"68620","196","Wait and Palace","7","History","1","1100","1100","17300","0.1","15570"
"20","Catherine Wolff",2012-05-26,"80877","14","Love to Wait","9","Travel","1","4000","4000","15000","0.1","13500"
"20","Catherine Wolff",2012-05-26,"80877","25","Wait to Wait","9","Travel","1","1300","1300","15000","0.1","13500"
"20","Catherine Wolff",2012-05-26,"80877","100","Drama but Living","6","Educational","1","4100","4100","15000","0.1","13500"
"20","Catherine Wolff",2012-05-26,"80877","67","Dream and Rings","2","Adventure","3","1500","4500","15000","0.1","13500"
"20","Catherine Wolff",2012-05-26,"80877","353","Kill and Nightmare","10","Cookery","1","1100","1100","15000","0.1","13500"
"20","Catherine Wolff",2010-04-15,"3105","67","Dream and Rings","2","Adventure","1","1500","1500","8800","0","8800"
"20","Catherine Wolff",2010-04-15,"3105","358","Kill to Love","2","Adventure","1","2600","2600","8800","0","8800"
"20","Catherine Wolff",2010-04-15,"3105","395","Love to Kill","8","Autobiography","1","1000","1000","8800","0","8800"
"20","Catherine Wolff",2010-04-15,"3105","173","Culprit to Wait","10","Cookery","1","3700","3700","8800","0","8800"
"20","Catherine Wolff",2010-01-06,"33006","388","Cost the Drama","2","Adventure","1","4800","4800","65800","0.5","32900"
"20","Catherine Wolff",2010-01-06,"33006","20","Rings but Dream","5","Thriller","74","800","59200","65800","0.5","32900"
"20","Catherine Wolff",2010-01-06,"33006","320","Love and Places","2","Adventure","1","1800","1800","65800","0.5","32900"
"20","Catherine Wolff",2012-01-11,"73741","31","Dream the Cost","6","Educational","67","800","53600","166200","0.5","83100"
"20","Catherine Wolff",2012-01-11,"73741","155","Rings but Places","8","Autobiography","1","2200","2200","166200","0.5","83100"
"20","Catherine Wolff",2012-01-11,"73741","51","Cry and Invincible","6","Educational","1","1000","1000","166200","0.5","83100"
"20","Catherine Wolff",2012-01-11,"73741","149","Living the Kill","6","Educational","68","1500","102000","166200","0.5","83100"
"20","Catherine Wolff",2012-01-11,"73741","148","Rings but Cost","9","Travel","1","600","600","166200","0.5","83100"
"20","Catherine Wolff",2012-01-11,"73741","250","Drama to Cost","8","Autobiography","1","800","800","166200","0.5","83100"
"20","Catherine Wolff",2012-01-11,"73741","226","Kill and Palace","8","Autobiography","2","1200","2400","166200","0.5","83100"
"20","Catherine Wolff",2012-01-11,"73741","150","Dream the Cost","3","Classics","1","3600","3600","166200","0.5","83100"
"20","Catherine Wolff",2011-03-12,"71436","70","Economy to Cry","10","Cookery","1","1600","1600","235300","0.5","117650"
"20","Catherine Wolff",2011-03-12,"71436","191","Places but Cost","3","Classics","67","3100","207700","235300","0.5","117650"
"20","Catherine Wolff",2011-03-12,"71436","307","Nightmare and Wait","8","Autobiography","1","1300","1300","235300","0.5","117650"
"20","Catherine Wolff",2011-03-12,"71436","113","Palace and Love","1","Romance","1","1400","1400","235300","0.5","117650"
"20","Catherine Wolff",2011-03-12,"71436","305","Places to Economy","10","Cookery","5","2800","14000","235300","0.5","117650"
"20","Catherine Wolff",2011-03-12,"71436","53","Rings the Palace","9","Travel","1","3800","3800","235300","0.5","117650"
"20","Catherine Wolff",2011-03-12,"71436","57","Cost but Cry","9","Travel","1","1100","1100","235300","0.5","117650"
"20","Catherine Wolff",2011-03-12,"71436","286","Rings to Call","8","Autobiography","1","4400","4400","235300","0.5","117650"
"20","Catherine Wolff",2010-11-14,"86318","255","Invincible to Nightmare","8","Autobiography","1","2800","2800","5300","0","5300"
"20","Catherine Wolff",2010-11-14,"86318","193","Economy the Cost","3","Classics","1","800","800","5300","0","5300"
"20","Catherine Wolff",2010-11-14,"86318","239","Palace and Invincible","6","Educational","1","1700","1700","5300","0","5300"
"20","Catherine Wolff",2010-05-26,"97146","179","Palace to Born","10","Cookery","1","5000","5000","29200","0.25","21900"
"20","Catherine Wolff",2010-05-26,"97146","16","Born the Call","6","Educational","4","3300","13200","29200","0.25","21900"
"20","Catherine Wolff",2010-05-26,"97146","172","Nightmare the Cost","7","History","1","3500","3500","29200","0.25","21900"
"20","Catherine Wolff",2010-05-26,"97146","248","Rings the Land","10","Cookery","1","1300","1300","29200","0.25","21900"
"20","Catherine Wolff",2010-05-26,"97146","307","Nightmare and Wait","8","Autobiography","1","1300","1300","29200","0.25","21900"
"20","Catherine Wolff",2010-05-26,"97146","108","Invincible and Living","1","Romance","1","3200","3200","29200","0.25","21900"
"20","Catherine Wolff",2010-05-26,"97146","165","Rings and Drama","5","Thriller","1","1700","1700","29200","0.25","21900"
"20","Catherine Wolff",2010-04-03,"51093","365","Love to Economy","10","Cookery","1","500","500","425600","0.5","212800"
"20","Catherine Wolff",2010-04-03,"51093","197","Dream but Love","10","Cookery","1","3400","3400","425600","0.5","212800"
"20","Catherine Wolff",2010-04-03,"51093","283","Love to Land","4","Horror","47","4500","211500","425600","0.5","212800"
"20","Catherine Wolff",2010-04-03,"51093","75","Places and Born","7","History","1","4000","4000","425600","0.5","212800"
"20","Catherine Wolff",2010-04-03,"51093","150","Dream the Cost","3","Classics","1","3600","3600","425600","0.5","212800"
"20","Catherine Wolff",2010-04-03,"51093","186","Call and Places","1","Romance","1","1900","1900","425600","0.5","212800"
"20","Catherine Wolff",2010-04-03,"51093","298","Nightmare the Rings","8","Autobiography","56","3500","196000","425600","0.5","212800"
"20","Catherine Wolff",2010-04-03,"51093","243","Living the Invincible","6","Educational","1","4700","4700","425600","0.5","212800"
"20","Catherine Wolff",2010-06-08,"51159","274","Drama but Love","3","Classics","1","2300","2300","11300","0.1","10170"
"20","Catherine Wolff",2010-06-08,"51159","384","Cry and Land","1","Romance","1","2300","2300","11300","0.1","10170"
"20","Catherine Wolff",2010-06-08,"51159","109","Cost to Living","2","Adventure","1","1900","1900","11300","0.1","10170"
"20","Catherine Wolff",2010-06-08,"51159","262","Palace to Born","6","Educational","1","4800","4800","11300","0.1","10170"
"20","Catherine Wolff",2010-01-24,"93024","165","Rings and Drama","5","Thriller","19","1700","32300","52500","0.5","26250"
"20","Catherine Wolff",2010-01-24,"93024","189","Places the Places","3","Classics","1","1900","1900","52500","0.5","26250"
"20","Catherine Wolff",2010-01-24,"93024","9","Cry but Rings","7","History","1","3500","3500","52500","0.5","26250"
"20","Catherine Wolff",2010-01-24,"93024","150","Dream the Cost","3","Classics","1","3600","3600","52500","0.5","26250"
"20","Catherine Wolff",2010-01-24,"93024","342","Wait to Cry","6","Educational","1","2600","2600","52500","0.5","26250"
"20","Catherine Wolff",2010-01-24,"93024","282","Dream and Kill","9","Travel","1","4700","4700","52500","0.5","26250"
"20","Catherine Wolff",2010-01-24,"93024","48","Drama and Kill","7","History","1","3900","3900","52500","0.5","26250"
"20","Catherine Wolff",2011-03-27,"50451","87","Cry the Land","1","Romance","1","1000","1000","1000","0","1000"
"20","Catherine Wolff",2012-08-07,"12950","121","Cost but Places","5","Thriller","1","4900","4900","139500","0.5","69750"
"20","Catherine Wolff",2012-08-07,"12950","213","Kill but Culprit","5","Thriller","1","2800","2800","139500","0.5","69750"
"20","Catherine Wolff",2012-08-07,"12950","92","Living and Economy","4","Horror","4","4300","17200","139500","0.5","69750"
"20","Catherine Wolff",2012-08-07,"12950","248","Rings the Land","10","Cookery","1","1300","1300","139500","0.5","69750"
"20","Catherine Wolff",2012-08-07,"12950","32","Call to Cost","1","Romance","5","3400","17000","139500","0.5","69750"
"20","Catherine Wolff",2012-08-07,"12950","109","Cost to Living","2","Adventure","4","1900","7600","139500","0.5","69750"
"20","Catherine Wolff",2012-08-07,"12950","159","Nightmare and Land","7","History","1","2400","2400","139500","0.5","69750"
"20","Catherine Wolff",2012-08-07,"12950","18","Places and Palace","7","History","42","2000","84000","139500","0.5","69750"
"20","Catherine Wolff",2012-08-07,"12950","359","Living and Dream","3","Classics","1","2300","2300","139500","0.5","69750"
"21","Catherine Wolff",2011-03-13,"80437","185","Wait and Living","9","Travel","1","3600","3600","8600","0","8600"
"21","Catherine Wolff",2011-03-13,"80437","246","Cry but Living","9","Travel","1","1200","1200","8600","0","8600"
"21","Catherine Wolff",2011-03-13,"80437","153","Drama but Born","5","Thriller","1","3000","3000","8600","0","8600"
"21","Catherine Wolff",2011-03-13,"80437","250","Drama to Cost","8","Autobiography","1","800","800","8600","0","8600"
"21","Catherine Wolff",2011-02-06,"91402","99","Palace but Drama","1","Romance","5","3100","15500","30900","0.25","23175"
"21","Catherine Wolff",2011-02-06,"91402","41","Cry and Living","10","Cookery","1","3100","3100","30900","0.25","23175"
"21","Catherine Wolff",2011-02-06,"91402","169","Living the Born","10","Cookery","1","900","900","30900","0.25","23175"
"21","Catherine Wolff",2011-02-06,"91402","58","Kill to Drama","1","Romance","1","600","600","30900","0.25","23175"
"21","Catherine Wolff",2011-02-06,"91402","222","Land the Culprit","5","Thriller","1","2900","2900","30900","0.25","23175"
"21","Catherine Wolff",2011-02-06,"91402","174","Wait to Nightmare","10","Cookery","1","2200","2200","30900","0.25","23175"
"21","Catherine Wolff",2011-02-06,"91402","72","Cost but Living","2","Adventure","1","1000","1000","30900","0.25","23175"
"21","Catherine Wolff",2011-02-06,"91402","355","Born the Economy","9","Travel","1","4700","4700","30900","0.25","23175"
"21","Catherine Wolff",2011-10-28,"2666","7","Land and Drama","9","Travel","1","4500","4500","24800","0.1","22320"
"21","Catherine Wolff",2011-10-28,"2666","214","Drama but Born","7","History","1","1600","1600","24800","0.1","22320"
"21","Catherine Wolff",2011-10-28,"2666","262","Palace to Born","6","Educational","1","4800","4800","24800","0.1","22320"
"21","Catherine Wolff",2011-10-28,"2666","1","Love and Nightmare","8","Autobiography","1","3900","3900","24800","0.1","22320"
"21","Catherine Wolff",2011-10-28,"2666","2","Love to Invincible","3","Classics","1","3200","3200","24800","0.1","22320"
"21","Catherine Wolff",2011-10-28,"2666","158","Places but Call","10","Cookery","1","3400","3400","24800","0.1","22320"
"21","Catherine Wolff",2011-10-28,"2666","324","Call and Born","5","Thriller","1","3400","3400","24800","0.1","22320"
"21","Catherine Wolff",2011-10-22,"67660","226","Kill and Palace","8","Autobiography","1","1200","1200","28100","0.25","21075"
"21","Catherine Wolff",2011-10-22,"67660","194","Nightmare but Culprit","8","Autobiography","1","2400","2400","28100","0.25","21075"
"21","Catherine Wolff",2011-10-22,"67660","20","Rings but Dream","5","Thriller","19","800","15200","28100","0.25","21075"
"21","Catherine Wolff",2011-10-22,"67660","23","Cry the Invincible","8","Autobiography","3","3100","9300","28100","0.25","21075"
"21","Catherine Wolff",2011-04-19,"9474","2","Love to Invincible","3","Classics","1","3200","3200","27900","0.25","20925"
"21","Catherine Wolff",2011-04-19,"9474","94","Palace the Cost","3","Classics","1","700","700","27900","0.25","20925"
"21","Catherine Wolff",2011-04-19,"9474","234","Cry but Call","8","Autobiography","5","2900","14500","27900","0.25","20925"
"21","Catherine Wolff",2011-04-19,"9474","291","Call to Palace","1","Romance","3","1100","3300","27900","0.25","20925"
"21","Catherine Wolff",2011-04-19,"9474","79","Rings to Living","7","History","1","1100","1100","27900","0.25","20925"
"21","Catherine Wolff",2011-04-19,"9474","167","Born the Cost","3","Classics","1","1600","1600","27900","0.25","20925"
"21","Catherine Wolff",2011-04-19,"9474","396","Rings to Places","7","History","1","3500","3500","27900","0.25","20925"
"21","Catherine Wolff",2011-11-21,"26690","96","Wait the Culprit","10","Cookery","1","1200","1200","68000","0.5","34000"
"21","Catherine Wolff",2011-11-21,"26690","94","Palace the Cost","3","Classics","89","700","62300","68000","0.5","34000"
"21","Catherine Wolff",2011-11-21,"26690","271","Nightmare the Nightmare","5","Thriller","1","3500","3500","68000","0.5","34000"
"21","Catherine Wolff",2011-11-21,"26690","367","Rings but Economy","7","History","1","1000","1000","68000","0.5","34000"
"21","Catherine Wolff",2010-06-05,"40156","324","Call and Born","5","Thriller","2","3400","6800","10300","0.1","9270"
"21","Catherine Wolff",2010-06-05,"40156","225","Born but Love","1","Romance","1","1400","1400","10300","0.1","9270"
